"id_hogar","id_viajes","miembro","anio","trimestre","region_origen","aglomerado_origen","region_destino","provincia_destino","localidad_destino","cod_loc_2001","codigo_2001","codigo_2010","cod_prov_2010","cod_depto_2010","cod_loc_2010","pondera","tipo_visitante","cantidad_destinos","multidestino","px06","px06_agrup","px07","px07_agrup","px08","px08_agrup","px09","px10_1","px11","px12_1","px12_2","px12_3","px12_4","px12_5","px12_6","px12_7","px12_8","px13","px14","px15_1","px15_2","px15_3","px15_4","pxb16_1_1","pxb16_1_2","pxb16_1_3","pxb16_1_4","pxb16_1_5","pxb16_1_6","pxb16_1_7","pxb16_1_9","pxb16_2","px17_1","px17_2_1","px17_2_2","px17_2_3","px17_2_4","px17_2_5","px17_2_6","px17_2_7","px17_2_8","px17_2_9","px17_2_10","px17_2_11","px17_2_12","px17_2_13","px18_1","px18_2","px18_3","px18_4","px18_5","px18_6","px18_7","gasto_pc","quintil_pcf_visitante","p002","p004","p005","p006","p006_agrup","p007","nivel_ed","cond_act","p013","j_sexo","j_edad","j_nivel_ed","j_cond_act"
249910,61101,1,2019,2,4,13,4,14,"Villa Giardino",241,"14091270","14091270","14","091","270",4194,1,1,1,1,1,2,1,7,5,2,4,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2400,5,1,1,2,30,3,2,9,3,2,2,2,4,3
249912,61101,1,2019,2,4,13,4,14,"Villa de María",318,"14112130","14112130","14","112","130",4154,1,1,1,5,3,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,800,2,5,1,2,32,3,2,5,1,2,2,2,3,1
249912,61101,2,2019,2,4,13,4,14,"Villa de María",318,"14112130","14112130","14","112","130",4154,1,1,1,5,3,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,800,2,5,2,1,26,2,2,5,3,3,2,2,3,1
249912,61101,3,2019,2,4,13,4,14,"Villa de María",318,"14112130","14112130","14","112","130",4154,1,1,1,5,3,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,800,2,5,3,2,10,1,,0,4,3,2,2,3,1
249912,61101,4,2019,2,4,13,4,14,"Villa de María",318,"14112130","14112130","14","112","130",4154,1,1,1,5,3,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,800,2,5,3,1,3,1,,0,4,3,2,2,3,1
249912,61101,5,2019,2,4,13,4,14,"Villa de María",318,"14112130","14112130","14","112","130",4154,1,1,1,5,3,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,800,2,5,3,2,0,1,,0,4,3,2,2,3,1
249912,62201,1,2019,3,4,13,4,14,"Ballesteros",523,"14182040","14182040","14","182","040",5042,1,1,1,5,3,5,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,2,5,1,2,32,3,2,5,1,2,2,2,3,1
249912,62201,2,2019,3,4,13,4,14,"Ballesteros",523,"14182040","14182040","14","182","040",5042,1,1,1,5,3,5,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,2,5,2,1,26,2,2,5,3,3,2,2,3,1
249912,62201,3,2019,3,4,13,4,14,"Ballesteros",523,"14182040","14182040","14","182","040",5042,1,1,1,5,3,5,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,2,5,3,2,10,1,,0,4,3,2,2,3,1
249912,62201,4,2019,3,4,13,4,14,"Ballesteros",523,"14182040","14182040","14","182","040",5042,1,1,1,5,3,5,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,2,5,3,1,3,1,,0,4,3,2,2,3,1
249912,62201,5,2019,3,4,13,4,14,"Ballesteros",523,"14182040","14182040","14","182","040",5042,1,1,1,5,3,5,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,2,5,3,2,0,1,,0,4,3,2,2,3,1
249913,41201,1,2019,3,4,13,4,14,"Santa Rosa de Calamuchita",23,"14007210","14007210","14","007","210",114,1,1,1,3,2,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3333.33333333333,4,3,1,2,79,5,2,9,1,2,2,4,4,1
249913,41201,2,2019,3,4,13,4,14,"Santa Rosa de Calamuchita",23,"14007210","14007210","14","007","210",114,1,1,1,3,2,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3333.33333333333,4,3,2,1,79,5,2,9,3,2,2,4,4,1
249913,41201,3,2019,3,4,13,4,14,"Santa Rosa de Calamuchita",23,"14007210","14007210","14","007","210",114,1,1,1,3,2,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3333.33333333333,4,3,3,2,30,3,2,9,1,2,2,4,4,1
249917,61201,3,2019,3,5,8,5,82,"Rosario",252,"82084270","82084270","82","084","270",715,1,1,1,1,1,5,2,3,2,4,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,5000,3,6,3,1,27,2,1,8,1,2,2,3,4,1
249922,61201,1,2019,3,7,10,4,14,"Villa General Belgrano",33,"14007310","14007310","14","007","310",1515,1,1,1,1,1,3,1,7,5,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,20000,2,3,1,1,74,5,2,9,3,2,1,4,4,3
249924,61101,1,2019,3,5,12,5,18,"Mercedes",41,"18105030","18105030","18","105","030",186,1,1,1,2,1,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2500,5,3,1,1,60,5,2,7,3,2,1,4,4,3
249924,61101,2,2019,3,5,12,5,18,"Mercedes",41,"18105030","18105030","18","105","030",186,1,1,1,2,1,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2500,5,3,2,2,62,5,2,5,1,2,1,4,4,3
249924,91101,1,2019,3,5,12,5,18,"Ituzaingó",29,"18084020","18084020","18","084","020",186,2,1,1,1,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,3,1,1,60,5,2,7,3,2,1,4,4,3
249924,91201,1,2019,3,5,12,5,18,"Ituzaingó",29,"18084020","18084020","18","084","020",209,2,1,1,1,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,3,1,1,60,5,2,7,3,2,1,4,4,3
249926,61101,1,2019,3,6,22,4,14,"Córdoba",39,"14014010","14014010","14","014","010",915,1,1,1,1,1,1,1,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4127.272727,5,1,1,1,83,5,2,9,3,1,1,4,4,3
249929,61101,1,2019,3,6,18,4,14,"Córdoba",39,"14014010","14014010","14","014","010",126,1,1,1,2,1,5,2,8,6,2,5,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,5500,5,2,1,2,70,5,2,7,3,2,2,4,4,3
249929,61101,2,2019,3,6,18,4,14,"Córdoba",39,"14014010","14014010","14","014","010",126,1,1,1,2,1,5,2,8,6,2,5,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,5500,5,2,2,1,70,5,2,9,3,2,2,4,4,3
249934,91101,1,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",324,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,1,2,55,4,2,5,3,2,2,3,3,3
249934,91101,2,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",324,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,2,1,50,4,2,5,3,2,2,3,3,3
249934,91101,3,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",324,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,3,1,21,2,1,6,3,2,2,3,3,3
249934,91201,1,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",359,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,1,2,55,4,2,5,3,2,2,3,3,3
249934,91201,2,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",359,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,2,1,50,4,2,5,3,2,2,3,3,3
249934,91201,3,2019,3,5,7,5,54,"Apóstoles",1,"54007010","54007010","54","007","010",359,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,4,3,3,1,21,2,1,6,3,2,2,3,3,3
249937,91201,1,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",102,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,3,3,1,1,60,5,2,7,3,2,1,4,4,3
249937,91201,2,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",102,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,3,3,2,2,65,5,2,7,3,2,1,4,4,3
249938,61201,2,2019,3,6,22,6,46,"La Rioja",8,"46014010","46014010","46","014","010",101,1,1,1,1,1,5,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1650,4,3,3,2,50,4,2,5,9,2,1,4,3,3
249942,61201,1,2019,3,5,6,5,30,"Colón",2,"30008020","30008020","30","008","020",2504,1,1,1,1,1,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,6000,4,3,1,1,54,4,2,7,3,2,1,3,4,3
249943,91101,1,2019,3,5,15,5,18,"Corrientes",8,"18021020","18021020","18","021","020",244,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1666.66666666667,5,3,1,2,55,4,2,9,1,1,2,3,4,1
249943,91101,2,2019,3,5,15,5,18,"Corrientes",8,"18021020","18021020","18","021","020",244,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1666.66666666667,5,3,2,1,55,4,2,9,1,1,2,3,4,1
249943,91101,3,2019,3,5,15,5,18,"Corrientes",8,"18021020","18021020","18","021","020",244,2,1,1,3,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1666.66666666667,5,3,3,2,6,1,,0,4,1,2,3,4,1
249946,61101,1,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",312,1,1,1,5,3,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,100,3,5,1,2,63,5,2,5,3,2,2,4,3,3
249946,61101,2,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",312,1,1,1,5,3,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,100,3,5,2,1,63,5,2,9,3,2,2,4,3,3
249946,61101,3,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",312,1,1,1,5,3,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,100,3,5,3,1,30,3,2,5,2,3,2,4,3,3
249946,61101,4,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",312,1,1,1,5,3,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,100,3,5,6,1,8,1,,0,4,3,2,4,3,3
249946,61101,5,2019,3,6,19,6,38,"El Carmen",16,"38014040","38014040","38","014","040",312,1,1,1,5,3,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,100,3,5,6,1,5,1,,0,4,3,2,4,3,3
249948,61101,1,2019,3,6,25,6,66,"Salta",27,"66028050","66028050","66","028","050",110,1,1,1,2,1,1,1,7,5,2,6,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,3500,5,2,1,2,71,5,2,5,3,2,2,4,3,3
249948,61101,2,2019,3,6,25,6,66,"Salta",27,"66028050","66028050","66","028","050",110,1,1,1,2,1,1,1,7,5,2,6,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,3500,5,2,2,1,68,5,2,5,3,2,2,4,3,3
249950,61101,1,2019,3,6,23,6,66,"Rosario de la Frontera",125,"66140050","66140050","66","140","050",405,1,1,1,2,1,1,1,7,5,1,1,2,10,10,10,10,10,10,10,10,99,2,10,10,10,10,2,2,1,1,1,1,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,1500,5,2,1,1,52,4,2,3,1,1,1,3,2,1
249950,61101,2,2019,3,6,23,6,66,"Rosario de la Frontera",125,"66140050","66140050","66","140","050",405,1,1,1,2,1,1,1,7,5,1,1,2,10,10,10,10,10,10,10,10,99,2,10,10,10,10,2,2,1,1,1,1,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,1500,5,2,8,2,72,5,2,5,3,2,1,3,2,1
249953,91101,1,2019,3,6,23,6,66,"Villa San Lorenzo",28,"66028060","66028060","66","028","060",82,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,2,1,1,70,5,2,9,3,2,1,4,4,3
249953,91101,2,2019,3,6,23,6,66,"Villa San Lorenzo",28,"66028060","66028060","66","028","060",82,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,2,2,2,70,5,2,5,3,2,1,4,4,3
249954,31101,4,2019,3,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",87,1,1,1,3,2,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,958.333333333333,4,6,9,2,38,3,2,5,1,2,2,4,4,1
249954,31101,5,2019,3,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",87,1,1,1,3,2,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,958.333333333333,4,6,9,2,35,3,2,5,1,2,2,4,4,1
249954,31101,6,2019,3,6,29,6,90,"Tafí del Valle",94,"90098040","90098040","90","098","040",87,1,1,1,3,2,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,958.333333333333,4,6,9,1,32,3,2,5,1,2,2,4,4,1
249956,61101,1,2019,3,6,29,6,66,"Salta",27,"66028050","66028050","66","028","050",91,1,1,1,3,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2884.61538466667,3,5,1,1,56,4,2,9,1,2,1,3,4,1
249956,61101,2,2019,3,6,29,6,66,"Salta",27,"66028050","66028050","66","028","050",91,1,1,1,3,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2884.61538466667,3,5,10,2,59,4,2,5,9,2,1,3,4,1
249956,61101,3,2019,3,6,29,6,66,"Salta",27,"66028050","66028050","66","028","050",91,1,1,1,3,2,6,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2884.61538466667,3,5,10,2,20,2,1,8,9,2,1,3,4,1
249960,61201,1,2019,3,2,33,7,74,"Merlo",58,"74049060","74049060","74","049","060",1050,1,1,1,2,1,5,2,7,5,2,1,1,1,1,2,1,2,1,1,2,4,2,10,10,10,10,2,2,1,1,1,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,9,9,9,9,9,9,9,11000,3,2,1,1,78,5,2,3,3,2,1,4,2,3
249960,61201,2,2019,3,2,33,7,74,"Merlo",58,"74049060","74049060","74","049","060",1050,1,1,1,2,1,5,2,7,5,2,1,1,1,1,2,1,2,1,1,2,4,2,10,10,10,10,2,2,1,1,1,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,9,9,9,9,9,9,9,11000,3,2,3,2,52,4,2,8,1,1,1,4,2,3
249962,61101,1,2019,3,7,27,4,14,"Córdoba",39,"14014010","14014010","14","014","010",1093,1,1,1,1,1,2,1,3,2,1,8,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,6500,5,1,1,2,52,4,2,7,3,2,2,3,4,3
249962,62101,1,2019,3,7,27,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,1093,1,1,1,1,1,3,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,900,5,1,1,2,52,4,2,7,3,2,2,3,4,3
249968,61101,1,2019,3,2,33,5,82,"Rosario",252,"82084270","82084270","82","084","270",415,1,1,1,3,2,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2395.83333333333,4,4,1,2,65,5,2,4,3,2,2,4,2,3
249968,61101,2,2019,3,2,33,5,82,"Rosario",252,"82084270","82084270","82","084","270",415,1,1,1,3,2,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2395.83333333333,4,4,2,1,65,5,2,4,3,2,2,4,2,3
249968,61101,3,2019,3,2,33,5,82,"Rosario",252,"82084270","82084270","82","084","270",415,1,1,1,3,2,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2395.83333333333,4,4,3,1,30,3,2,5,1,2,2,4,2,3
249975,91101,1,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",282,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,4,5,1,1,66,5,2,5,3,2,1,4,3,3
249975,91101,2,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",282,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,4,5,2,2,66,5,2,5,3,2,1,4,3,3
249975,91101,3,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",282,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,4,5,3,1,39,3,2,5,1,1,1,4,3,3
249975,91101,4,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",282,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,4,5,6,2,5,1,,0,4,2,1,4,3,3
249975,91101,5,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",282,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,4,5,6,1,17,2,1,4,3,2,1,4,3,3
249975,91201,1,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",308,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,3,5,1,1,66,5,2,5,3,2,1,4,3,3
249975,91201,2,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",308,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,3,5,2,2,66,5,2,5,3,2,1,4,3,3
249975,91201,3,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",308,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,3,5,3,1,39,3,2,5,1,1,1,4,3,3
249975,91201,4,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",308,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,3,5,6,2,5,1,,0,4,2,1,4,3,3
249975,91201,5,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",308,2,1,1,5,3,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,3,5,6,1,17,2,1,4,3,2,1,4,3,3
249976,61201,1,2019,3,2,33,4,14,"La Falda",226,"14091120","14091120","14","091","120",386,1,1,1,1,1,4,2,5,3,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,10000,5,2,1,1,70,5,2,5,3,2,1,4,3,3
249978,31101,1,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,1,1,65,5,2,7,3,2,1,4,4,3
249978,31101,2,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,5,2,64,5,2,7,1,2,1,4,4,3
249978,31102,1,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,1,1,65,5,2,7,3,2,1,4,4,3
249978,31102,2,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,5,2,64,5,2,7,1,2,1,4,4,3
249978,31201,1,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",102,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,1,1,65,5,2,7,3,2,1,4,4,3
249978,31201,2,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",102,1,1,1,2,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,5,3,5,2,64,5,2,7,1,2,1,4,4,3
249978,51101,1,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,1,1,65,5,2,7,3,2,1,4,4,3
249978,51101,2,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,5,2,64,5,2,7,1,2,1,4,4,3
249978,51101,3,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",104,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,3,2,26,2,1,8,1,1,1,4,4,3
249978,51201,1,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",102,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,1,1,65,5,2,7,3,2,1,4,4,3
